Date,SPX 1M 25DP Vol BVOL INDEX,SPX 1M 25DC Vol BVOL INDEX,SPX 1M 100 Vol BVOL INDEX,P/C Ratio,P/C Spread,P/ATM Ratio,P/ATM Spread,ATM/C Ratio,ATM/C Spread
6/18/2018,16.0962,10.6634,13.3595,1.51,5.43,1.2,2.74,1.25,2.7
6/19/2018,15.0981,10.2293,12.8145,1.48,4.87,1.18,2.28,1.25,2.59
6/20/2018,17.3686,12.0979,14.4281,1.44,5.27,1.2,2.94,1.19,2.33
6/21/2018,16.3955,10.7558,13.0857,1.52,5.64,1.25,3.31,1.22,2.33
6/22/2018,14.4863,10.4202,12.1603,1.39,4.07,1.19,2.33,1.17,1.74
6/25/2018,14.7867,9.9341,11.9114,1.49,4.85,1.24,2.88,1.2,1.98
6/26/2018,15.6685,10.4466,12.6397,1.5,5.22,1.24,3.03,1.21,2.19
6/27/2018,14.1997,9.2055,11.2916,1.54,4.99,1.26,2.91,1.23,2.09
6/28/2018,12.3817,8.3482,9.9148,1.48,4.03,1.25,2.47,1.19,1.57
6/29/2018,11.7587,8.0472,9.3784,1.46,3.71,1.25,2.38,1.17,1.33
7/2/2018,11.8841,7.9486,9.3019,1.5,3.94,1.28,2.58,1.17,1.35
7/3/2018,12.7575,8.3491,10.0814,1.53,4.41,1.27,2.68,1.21,1.73
7/5/2018,11.5171,7.701,9.0598,1.5,3.82,1.27,2.46,1.18,1.36
7/6/2018,11.1059,7.4126,8.7135,1.5,3.69,1.27,2.39,1.18,1.3
7/9/2018,11.4467,7.8852,9.0407,1.45,3.56,1.27,2.41,1.15,1.16
7/10/2018,10.8023,7.7209,8.5976,1.4,3.08,1.26,2.2,1.11,0.88
7/11/2018,10.6161,7.3417,8.4454,1.45,3.27,1.26,2.17,1.15,1.1
7/12/2018,11.4626,7.721,9.1329,1.48,3.74,1.26,2.33,1.18,1.41
7/13/2018,11.1734,7.5267,8.9684,1.48,3.65,1.25,2.21,1.19,1.44
7/16/2018,11.4625,7.6357,9.2029,1.5,3.83,1.25,2.26,1.21,1.57
7/17/2018,11.3904,7.6468,9.1402,1.49,3.74,1.25,2.25,1.2,1.49
7/18/2018,10.7536,7.4096,8.7223,1.45,3.34,1.23,2.03,1.18,1.31
7/19/2018,11.1238,7.5024,8.9977,1.48,3.62,1.24,2.13,1.2,1.5
7/20/2018,11.5062,7.5867,9.3457,1.52,3.92,1.23,2.16,1.23,1.76
7/23/2018,12.8917,8.5361,10.6075,1.51,4.36,1.22,2.28,1.24,2.07
7/24/2018,11.635,8.1742,9.4559,1.42,3.46,1.23,2.18,1.16,1.28
7/25/2018,12.0602,7.9247,9.3253,1.52,4.14,1.29,2.73,1.18,1.4
7/26/2018,10.9286,7.6636,8.6456,1.43,3.27,1.26,2.28,1.13,0.98
7/27/2018,10.1986,6.9963,7.9657,1.46,3.2,1.28,2.23,1.14,0.97
7/30/2018,10.0424,7.3008,8.008,1.38,2.74,1.25,2.03,1.1,0.71
7/31/2018,9.7417,7.441,7.9285,1.31,2.3,1.23,1.81,1.07,0.49
8/1/2018,9.4682,7.2328,7.9294,1.31,2.24,1.19,1.54,1.1,0.7
8/2/2018,9.7975,7.3041,8.1734,1.34,2.49,1.2,1.62,1.12,0.87
8/3/2018,11.1112,7.7671,9.2972,1.43,3.34,1.2,1.81,1.2,1.53
8/6/2018,12.6183,8.7661,10.6157,1.44,3.85,1.19,2,1.21,1.85
8/7/2018,11.5504,8.0632,9.5966,1.43,3.49,1.2,1.95,1.19,1.53
8/8/2018,13.4774,8.4581,10.7414,1.59,5.02,1.25,2.74,1.27,2.28
8/9/2018,11.7451,8.7014,9.6445,1.35,3.04,1.22,2.1,1.11,0.94
8/10/2018,11.2987,7.3317,8.7102,1.54,3.97,1.3,2.59,1.19,1.38
8/13/2018,11.3171,7.7407,8.8743,1.46,3.58,1.28,2.44,1.15,1.13
8/14/2018,11.2985,7.9777,9.0687,1.42,3.32,1.25,2.23,1.14,1.09
8/15/2018,10.7333,7.6724,8.8731,1.4,3.06,1.21,1.86,1.16,1.2
8/16/2018,10.9159,7.8139,8.9731,1.4,3.1,1.22,1.94,1.15,1.16
8/17/2018,10.0585,7.3808,8.1317,1.36,2.68,1.24,1.93,1.1,0.75
8/20/2018,10.7626,7.9866,8.7175,1.35,2.78,1.23,2.05,1.09,0.73
8/21/2018,10.8468,8.2756,8.9686,1.31,2.57,1.21,1.88,1.08,0.69
8/22/2018,10.5098,8.0122,8.7449,1.31,2.5,1.2,1.76,1.09,0.73
8/23/2018,11.5497,8.3933,9.5234,1.38,3.16,1.21,2.03,1.13,1.13
8/24/2018,10.8565,8.1788,9.0861,1.33,2.68,1.19,1.77,1.11,0.91
8/27/2018,11.7447,8.3472,9.7027,1.41,3.4,1.21,2.04,1.16,1.36
8/28/2018,12.0105,8.5426,10.0525,1.41,3.47,1.19,1.96,1.18,1.51
8/29/2018,12.6863,9.025,10.6543,1.41,3.66,1.19,2.03,1.18,1.63
8/30/2018,12.7892,9.0366,10.5267,1.42,3.75,1.21,2.26,1.16,1.49
8/31/2018,12.3269,8.7837,10.1426,1.4,3.54,1.22,2.18,1.15,1.36
9/4/2018,11.5843,8.0728,9.5224,1.43,3.51,1.22,2.06,1.18,1.45
9/5/2018,11.3403,7.7515,9.3464,1.46,3.59,1.21,1.99,1.21,1.59
9/6/2018,10.3571,7.4993,8.5837,1.38,2.86,1.21,1.77,1.14,1.08
9/7/2018,9.944,7.1447,8.2108,1.39,2.8,1.21,1.73,1.15,1.07
9/10/2018,11.3402,8.1934,9.6442,1.38,3.15,1.18,1.7,1.18,1.45
9/11/2018,11.0054,7.9109,9.2035,1.39,3.09,1.2,1.8,1.16,1.29
9/12/2018,10.4501,7.2588,8.5589,1.44,3.19,1.22,1.89,1.18,1.3
9/13/2018,10.3939,7.545,8.424,1.38,2.85,1.23,1.97,1.12,0.88
9/14/2018,10.263,7.1762,8.3429,1.43,3.09,1.23,1.92,1.16,1.17
9/17/2018,10.6814,7.9549,9.1192,1.34,2.73,1.17,1.56,1.15,1.16
9/18/2018,11.1873,8.0219,9.3507,1.39,3.17,1.2,1.84,1.17,1.33
9/19/2018,11.6721,8.2417,9.7469,1.42,3.43,1.2,1.93,1.18,1.51
9/20/2018,10.9747,7.8509,9.0785,1.4,3.12,1.21,1.9,1.16,1.23
9/21/2018,10.7333,7.4984,8.7816,1.43,3.23,1.22,1.95,1.17,1.28
9/24/2018,10.8594,7.4539,8.996,1.46,3.41,1.21,1.86,1.21,1.54
9/25/2018,11.1091,7.6312,9.1327,1.46,3.48,1.22,1.98,1.2,1.5
9/26/2018,10.7593,7.6484,9.0531,1.41,3.11,1.19,1.71,1.18,1.4
9/27/2018,13.0105,8.5208,10.4226,1.53,4.49,1.25,2.59,1.22,1.9
9/28/2018,13.3615,9.7095,11.3646,1.38,3.65,1.18,2,1.17,1.66
10/1/2018,15.384,10.4893,12.7546,1.47,4.89,1.21,2.63,1.22,2.27
10/2/2018,16.3196,10.2272,12.9745,1.6,6.09,1.26,3.35,1.27,2.75
10/3/2018,21.9874,14.9683,18.2753,1.47,7.02,1.2,3.71,1.22,3.31
10/4/2018,25.3801,17.9662,21.027,1.41,7.41,1.21,4.35,1.17,3.06
10/5/2018,21.6487,13.9879,17.4731,1.55,7.66,1.24,4.18,1.25,3.49
10/8/2018,21.4082,14.0676,17.3704,1.52,7.34,1.23,4.04,1.23,3.3
10/9/2018,17.6,11.9588,14.2795,1.47,5.64,1.23,3.32,1.19,2.32
10/10/2018,17.1934,11.8338,14.0332,1.45,5.36,1.23,3.16,1.19,2.2
10/11/2018,20.3878,13.3716,16.2619,1.52,7.02,1.25,4.13,1.22,2.89
10/12/2018,20.1231,13.2308,16.1747,1.52,6.89,1.24,3.95,1.22,2.94
10/15/2018,20.1142,13.3242,16.2545,1.51,6.79,1.24,3.86,1.22,2.93
10/16/2018,20.8666,14.4283,17.2126,1.45,6.44,1.21,3.65,1.19,2.78
10/17/2018,25.5856,18.1277,21.4475,1.41,7.46,1.19,4.14,1.18,3.32
10/18/2018,22.7316,16.1487,19.0744,1.41,6.58,1.19,3.66,1.18,2.93
10/19/2018,25.4548,17.4776,21.0432,1.46,7.98,1.21,4.41,1.2,3.57
10/22/2018,24.9648,18.1142,21.0763,1.38,6.85,1.18,3.89,1.16,2.96
10/23/2018,23.4736,17.402,20.0019,1.35,6.07,1.17,3.47,1.15,2.6
10/24/2018,21.8066,15.7824,18.4008,1.38,6.02,1.19,3.41,1.17,2.62
10/25/2018,20.3535,13.781,16.4987,1.48,6.57,1.23,3.85,1.2,2.72
10/26/2018,19.9115,14.5103,16.867,1.37,5.4,1.18,3.04,1.16,2.36
10/29/2018,20.0534,14.7239,16.9843,1.36,5.33,1.18,3.07,1.15,2.26
10/30/2018,20.1482,14.7252,16.9647,1.37,5.42,1.19,3.18,1.15,2.24
10/31/2018,16.3368,12.128,13.8252,1.35,4.21,1.18,2.51,1.14,1.7
11/1/2018,16.3804,12.0372,13.7406,1.36,4.34,1.19,2.64,1.14,1.7
11/2/2018,17.3895,12.4807,14.405,1.39,4.91,1.21,2.98,1.15,1.92
11/5/2018,20.8676,14.8242,17.4576,1.41,6.04,1.2,3.41,1.18,2.63
11/6/2018,21.2179,14.6884,17.5138,1.44,6.53,1.21,3.7,1.19,2.83
11/7/2018,21.4526,16.0129,18.4801,1.34,5.44,1.16,2.97,1.15,2.47
11/8/2018,20.1828,14.9824,17.2699,1.35,5.2,1.17,2.91,1.15,2.29
11/9/2018,18.6135,13.9058,15.9931,1.34,4.71,1.16,2.62,1.15,2.09
11/12/2018,20.8013,16.0459,18.1748,1.3,4.76,1.14,2.63,1.13,2.13
11/13/2018,23.7495,17.2512,20.0673,1.38,6.5,1.18,3.68,1.16,2.82
11/14/2018,21.5414,15.9036,18.3664,1.35,5.64,1.17,3.18,1.15,2.46
11/15/2018,21.9668,16.8056,18.9662,1.31,5.16,1.16,3,1.13,2.16
11/16/2018,18.8987,14.5865,16.4627,1.3,4.31,1.15,2.44,1.13,1.88
11/19/2018,19.0665,15.0327,16.75,1.27,4.03,1.14,2.32,1.11,1.72
11/20/2018,18.2993,14.8028,16.3458,1.24,3.5,1.12,1.95,1.1,1.54
11/21/2018,19.1072,14.9969,16.7563,1.27,4.11,1.14,2.35,1.12,1.76
11/23/2018,19.3344,14.1122,16.3321,1.37,5.22,1.18,3,1.16,2.22
11/26/2018,16.1458,12.4593,14.0387,1.3,3.69,1.15,2.11,1.13,1.58
11/27/2018,20.9001,15.965,18.2772,1.31,4.94,1.14,2.62,1.14,2.31
11/28/2018,21.4835,15.6105,18.3661,1.38,5.87,1.17,3.12,1.18,2.76
11/29/2018,23.7424,17.7261,20.5166,1.34,6.02,1.16,3.23,1.16,2.79
11/30/2018,22.9497,17.7689,20.1263,1.29,5.18,1.14,2.82,1.13,2.36
12/3/2018,22.3896,17.2769,19.6355,1.3,5.11,1.14,2.75,1.14,2.36
12/4/2018,21.4795,16.7907,18.8795,1.28,4.69,1.14,2.6,1.12,2.09
12/6/2018,20.5368,15.7522,17.9357,1.3,4.78,1.15,2.6,1.14,2.18
12/7/2018,21.1819,17.0105,18.8863,1.25,4.17,1.12,2.3,1.11,1.88
12/10/2018,24.5034,19.3126,21.6984,1.27,5.19,1.13,2.81,1.12,2.39
12/11/2018,25.437,19.5008,22.2091,1.3,5.94,1.15,3.23,1.14,2.71
12/12/2018,24.5343,18.7189,21.3793,1.31,5.82,1.15,3.16,1.14,2.66
12/13/2018,27.6903,21.4475,23.9249,1.29,6.24,1.16,3.77,1.12,2.48
12/14/2018,30.1322,21.5652,25.3431,1.4,8.57,1.19,4.79,1.18,3.78
12/17/2018,36.4607,27.3942,30.8759,1.33,9.07,1.18,5.58,1.13,3.48
12/18/2018,30.0087,23.0686,26.4511,1.3,6.94,1.13,3.56,1.15,3.38
12/19/2018,31.0685,23.3188,26.8482,1.33,7.75,1.16,4.22,1.15,3.53
12/20/2018,29.3079,21.695,25.1265,1.35,7.61,1.17,4.18,1.16,3.43
12/21/2018,27.4599,19.602,23.177,1.4,7.86,1.18,4.28,1.18,3.58
12/24/2018,23.6201,17.766,20.4119,1.33,5.85,1.16,3.21,1.15,2.65
12/26/2018,25.6465,19.7959,22.7372,1.3,5.85,1.13,2.91,1.15,2.94
12/27/2018,22.1268,16.4069,18.9496,1.35,5.72,1.17,3.18,1.15,2.54
12/28/2018,22.0123,16.3924,18.9572,1.34,5.62,1.16,3.06,1.16,2.56
12/31/2018,21.0331,15.5499,17.9386,1.35,5.48,1.17,3.09,1.15,2.39
1/2/2019,20.5727,14.8263,17.3431,1.39,5.75,1.19,3.23,1.17,2.52
1/3/2019,19.4853,14.7519,16.6955,1.32,4.73,1.17,2.79,1.13,1.94
1/4/2019,18.4767,13.2945,15.4768,1.39,5.18,1.19,3,1.16,2.18
1/7/2019,19.8261,13.1975,15.9786,1.5,6.63,1.24,3.85,1.21,2.78
1/8/2019,18.4787,12.8539,14.9684,1.44,5.62,1.23,3.51,1.16,2.11
1/9/2019,18.187,12.8861,14.7825,1.41,5.3,1.23,3.4,1.15,1.9
1/10/2019,17.1705,12.4567,14.1243,1.38,4.71,1.22,3.05,1.13,1.67
1/11/2019,16.6176,11.9849,13.825,1.39,4.63,1.2,2.79,1.15,1.84
1/14/2019,19.9197,14.9285,16.8654,1.33,4.99,1.18,3.05,1.13,1.94
1/15/2019,19.7008,14.1356,16.5579,1.39,5.57,1.19,3.14,1.17,2.42
1/16/2019,18.274,12.863,14.9932,1.42,5.41,1.22,3.28,1.17,2.13
1/17/2019,17.1181,12.4101,14.3126,1.38,4.71,1.2,2.81,1.15,1.9
1/18/2019,19.0325,13.8561,15.9878,1.37,5.18,1.19,3.04,1.15,2.13
1/22/2019,19.2521,14.1399,16.2887,1.36,5.11,1.18,2.96,1.15,2.15
1/23/2019,17.435,12.8787,14.6872,1.35,4.56,1.19,2.75,1.14,1.81
1/24/2019,15.9522,12.2557,13.6635,1.3,3.7,1.17,2.29,1.11,1.41
1/25/2019,15.8418,11.8646,13.394,1.34,3.98,1.18,2.45,1.13,1.53
1/28/2019,14.5687,11.2809,12.4795,1.29,3.29,1.17,2.09,1.11,1.2
1/29/2019,14.7851,11.1111,12.5176,1.33,3.67,1.18,2.27,1.13,1.41
1/30/2019,14.5683,11.2634,12.5303,1.29,3.3,1.16,2.04,1.11,1.27
1/31/2019,15.9793,11.8082,13.4867,1.35,4.17,1.18,2.49,1.14,1.68
2/1/2019,15.4285,11.3745,13.0529,1.36,4.05,1.18,2.38,1.15,1.68
2/4/2019,15.4029,11.318,13.1268,1.36,4.08,1.17,2.28,1.16,1.81
2/5/2019,14.7131,10.9375,12.4342,1.35,3.78,1.18,2.28,1.14,1.5
2/6/2019,14.975,11.197,12.7367,1.34,3.78,1.18,2.24,1.14,1.54
2/7/2019,15.5854,11.7354,13.2095,1.33,3.85,1.18,2.38,1.13,1.47
2/8/2019,14.2491,10.534,12.0063,1.35,3.72,1.19,2.24,1.14,1.47
2/11/2019,14.2616,10.5573,12.1188,1.35,3.7,1.18,2.14,1.15,1.56
2/12/2019,13.7569,10.1079,11.6472,1.36,3.65,1.18,2.11,1.15,1.54
2/13/2019,14.3145,10.3066,12.1834,1.39,4.01,1.17,2.13,1.18,1.88
2/14/2019,13.4346,9.7963,11.4228,1.37,3.64,1.18,2.01,1.17,1.63
2/15/2019,13.9208,9.9825,11.5456,1.39,3.94,1.21,2.38,1.16,1.56
2/19/2019,14.2086,10.1428,11.9573,1.4,4.07,1.19,2.25,1.18,1.81
2/20/2019,14.0499,10.0375,11.8219,1.4,4.01,1.19,2.23,1.18,1.78
2/21/2019,14.3966,10.0811,12.0463,1.43,4.32,1.2,2.35,1.19,1.97
2/22/2019,12.7797,9.1004,10.5622,1.4,3.68,1.21,2.22,1.16,1.46
2/25/2019,14.7376,9.5041,11.6664,1.55,5.23,1.26,3.07,1.23,2.16
2/26/2019,14.7707,9.885,11.8794,1.49,4.89,1.24,2.89,1.2,1.99
2/27/2019,16.0382,10.626,12.9405,1.51,5.41,1.24,3.1,1.22,2.31
2/28/2019,17.2997,11.5355,14.1059,1.5,5.76,1.23,3.19,1.22,2.57
3/1/2019,16.2335,11.11,13.4321,1.46,5.12,1.21,2.8,1.21,2.32
3/4/2019,14.6747,9.7958,11.8632,1.5,4.88,1.24,2.81,1.21,2.07
3/5/2019,13.9378,9.4827,11.3212,1.47,4.46,1.23,2.62,1.19,1.84
3/6/2019,13.2432,9.5313,10.9785,1.39,3.71,1.21,2.26,1.15,1.45
3/7/2019,13.262,9.4763,11.035,1.4,3.79,1.2,2.23,1.16,1.56
3/8/2019,12.2464,8.974,10.3842,1.36,3.27,1.18,1.86,1.16,1.41
3/11/2019,12.8905,9.4415,11.0464,1.37,3.45,1.17,1.84,1.17,1.6
3/12/2019,13.3572,9.8342,11.5464,1.36,3.52,1.16,1.81,1.17,1.71
3/13/2019,13.7502,10.2368,11.8112,1.34,3.51,1.16,1.94,1.15,1.57
3/14/2019,13.7989,10.1929,11.6768,1.35,3.61,1.18,2.12,1.15,1.48
3/15/2019,17.0606,12.5477,14.597,1.36,4.51,1.17,2.46,1.16,2.05
3/18/2019,17.1511,12.4793,14.7032,1.37,4.67,1.17,2.45,1.18,2.22
3/19/2019,15.3438,11.2016,13.2516,1.37,4.14,1.16,2.09,1.18,2.05
3/20/2019,16.2338,11.3749,13.7253,1.43,4.86,1.18,2.51,1.21,2.35
3/21/2019,15.3021,10.575,12.8087,1.45,4.73,1.19,2.49,1.21,2.23
3/22/2019,14.0878,9.5169,11.6056,1.48,4.57,1.21,2.48,1.22,2.09
3/25/2019,13.638,9.3254,11.1433,1.46,4.31,1.22,2.49,1.19,1.82
3/26/2019,13.1054,9.4826,10.9203,1.38,3.62,1.2,2.19,1.15,1.44
3/27/2019,13.6393,9.6968,11.5028,1.41,3.94,1.19,2.14,1.19,1.81
3/28/2019,13.2859,9.5946,11.248,1.38,3.69,1.18,2.04,1.17,1.65
3/29/2019,12.0542,8.9412,10.213,1.35,3.11,1.18,1.84,1.14,1.27
4/1/2019,12.5255,8.8657,10.422,1.41,3.66,1.2,2.1,1.18,1.56
4/2/2019,14.0273,9.7862,11.464,1.43,4.24,1.22,2.56,1.17,1.68
4/3/2019,13.1209,9.2214,10.7432,1.42,3.9,1.22,2.38,1.17,1.52
4/4/2019,13.0756,9.0107,10.5999,1.45,4.06,1.23,2.48,1.18,1.59
4/5/2019,11.5412,8.4579,9.7288,1.36,3.08,1.19,1.81,1.15,1.27
4/8/2019,11.7751,8.3096,9.8118,1.42,3.47,1.2,1.96,1.18,1.5
4/9/2019,11.8436,8.4335,9.9017,1.4,3.41,1.2,1.94,1.17,1.47
4/10/2019,12.355,8.5279,10.2171,1.45,3.83,1.21,2.14,1.2,1.69
4/11/2019,11.8528,8.3522,9.7373,1.42,3.5,1.22,2.12,1.17,1.39
4/12/2019,12.1298,8.4213,9.9638,1.44,3.71,1.22,2.17,1.18,1.54
4/15/2019,11.9783,8.5553,9.6887,1.4,3.42,1.24,2.29,1.13,1.13
4/16/2019,12.8889,9.1268,10.3935,1.41,3.76,1.24,2.5,1.14,1.27
4/17/2019,13.1397,9.041,10.4393,1.45,4.1,1.26,2.7,1.15,1.4
4/18/2019,12.1195,8.2841,9.7375,1.46,3.84,1.24,2.38,1.18,1.45
4/22/2019,12.2381,8.5658,9.9514,1.43,3.67,1.23,2.29,1.16,1.39
4/23/2019,12.8687,8.5527,10.4515,1.5,4.32,1.23,2.42,1.22,1.9
4/24/2019,14.5676,9.7253,11.5221,1.5,4.84,1.26,3.05,1.18,1.8
4/25/2019,14.8586,9.5851,11.6524,1.55,5.27,1.28,3.21,1.22,2.07
4/26/2019,12.6773,8.5849,10.1999,1.48,4.09,1.24,2.48,1.19,1.62
4/29/2019,15.5939,10.0889,12.2302,1.55,5.51,1.28,3.36,1.21,2.14
4/30/2019,21.4737,13.924,17.3047,1.54,7.55,1.24,4.17,1.24,3.38
5/1/2019,21.257,13.6241,17.058,1.56,7.63,1.25,4.2,1.25,3.43
5/2/2019,20.814,13.3245,16.937,1.56,7.49,1.23,3.88,1.27,3.61
5/3/2019,16.9636,11.0646,13.7847,1.53,5.9,1.23,3.18,1.25,2.72
5/6/2019,21.7596,14.5035,18.1086,1.5,7.26,1.2,3.65,1.25,3.61
5/7/2019,19.7163,13.0433,16.27,1.51,6.67,1.21,3.45,1.25,3.23
5/8/2019,17.4127,12.1603,14.6462,1.43,5.25,1.19,2.77,1.2,2.49
5/9/2019,16.2572,11.0035,13.3556,1.48,5.25,1.22,2.9,1.21,2.35
5/10/2019,16.9809,11.1223,13.8237,1.53,5.86,1.23,3.16,1.24,2.7
5/13/2019,17.6048,12.3378,14.7274,1.43,5.27,1.2,2.88,1.19,2.39
5/14/2019,16.0192,10.8437,13.2511,1.48,5.18,1.21,2.77,1.22,2.41
5/15/2019,15.9608,10.7891,13.1842,1.48,5.17,1.21,2.78,1.22,2.4
5/16/2019,18.1937,12.4827,15.2132,1.46,5.71,1.2,2.98,1.22,2.73
5/17/2019,17.0054,11.9081,14.3332,1.43,5.1,1.19,2.67,1.2,2.43
5/20/2019,19.3025,13.3986,16.3643,1.44,5.9,1.18,2.94,1.22,2.97
5/21/2019,19.3683,13.9356,16.7591,1.39,5.43,1.16,2.61,1.2,2.82
5/22/2019,19.0253,13.5853,16.3206,1.4,5.44,1.17,2.7,1.2,2.74
5/23/2019,20.1518,15.0711,17.7355,1.34,5.08,1.14,2.42,1.18,2.66
5/24/2019,20.5576,15.2575,17.8833,1.35,5.3,1.15,2.67,1.17,2.63
5/28/2019,18.3432,13.5287,15.9252,1.36,4.81,1.15,2.42,1.18,2.4
5/29/2019,17.0475,12.7482,14.8068,1.34,4.3,1.15,2.24,1.16,2.06
5/30/2019,16.3329,12.5152,14.2148,1.31,3.82,1.15,2.12,1.14,1.7
5/31/2019,16.8056,12.1737,14.1418,1.38,4.63,1.19,2.66,1.16,1.97
6/3/2019,16.4722,12.2805,14.0167,1.34,4.19,1.18,2.46,1.14,1.74
6/4/2019,16.832,12.3516,14.347,1.36,4.48,1.17,2.49,1.16,2
6/5/2019,16.914,11.953,14.1937,1.42,4.96,1.19,2.72,1.19,2.24
6/6/2019,16.5834,12.0316,14.0804,1.38,4.55,1.18,2.5,1.17,2.05
6/7/2019,15.8947,11.6449,13.6862,1.36,4.25,1.16,2.21,1.18,2.04
6/10/2019,16.2387,11.6122,13.6854,1.4,4.63,1.19,2.55,1.18,2.07
6/11/2019,15.921,11.532,13.3664,1.38,4.39,1.19,2.55,1.16,1.83
6/12/2019,14.769,10.784,12.3788,1.37,3.99,1.19,2.39,1.15,1.59
6/13/2019,14.4961,11.4535,12.4368,1.27,3.04,1.17,2.06,1.09,0.98
6/14/2019,15.3673,11.3664,12.9246,1.35,4,1.19,2.44,1.14,1.56
6/17/2019,15.5236,11.6268,13.2404,1.34,3.9,1.17,2.28,1.14,1.61
6/18/2019,16.9081,12.3363,14.3807,1.37,4.57,1.18,2.53,1.17,2.04
6/19/2019,17.1237,12.1103,14.302,1.41,5.01,1.2,2.82,1.18,2.19
6/20/2019,16.3223,11.6763,13.7528,1.4,4.65,1.19,2.57,1.18,2.08
6/21/2019,15.7135,11.2351,13.0764,1.4,4.48,1.2,2.64,1.16,1.84
6/24/2019,14.6424,9.9477,11.9721,1.47,4.69,1.22,2.67,1.2,2.02
6/25/2019,13.3552,9.1597,11.1024,1.46,4.2,1.2,2.25,1.21,1.94
6/26/2019,12.6061,8.9919,10.4819,1.4,3.61,1.2,2.12,1.17,1.49
6/27/2019,12.8727,8.8488,10.6545,1.45,4.02,1.21,2.22,1.2,1.81
6/28/2019,14.0209,9.5473,11.7359,1.47,4.47,1.19,2.29,1.23,2.19
7/1/2019,14.595,9.7873,11.9003,1.49,4.81,1.23,2.69,1.22,2.11
7/2/2019,13.07,9.0054,10.9746,1.45,4.06,1.19,2.1,1.22,1.97
7/3/2019,12.843,8.6545,10.637,1.48,4.19,1.21,2.21,1.23,1.98
7/5/2019,12.0333,8.2944,9.9872,1.45,3.74,1.2,2.05,1.2,1.69
7/8/2019,12.526,8.3549,10.2525,1.5,4.17,1.22,2.27,1.23,1.9
7/9/2019,12.6585,8.5059,10.3561,1.49,4.15,1.22,2.3,1.22,1.85
7/10/2019,13.6431,8.9687,11.2388,1.52,4.67,1.21,2.4,1.25,2.27
7/11/2019,13.4146,9.0539,10.8133,1.48,4.36,1.24,2.6,1.19,1.76
7/12/2019,14.0703,9.5923,11.4407,1.47,4.48,1.23,2.63,1.19,1.85
7/15/2019,13.8488,9.1631,11.1154,1.51,4.69,1.25,2.73,1.21,1.95
7/16/2019,12.8183,8.7917,10.3863,1.46,4.03,1.23,2.43,1.18,1.59
7/17/2019,12.2101,8.3287,10.0422,1.47,3.88,1.22,2.17,1.21,1.71
7/18/2019,12.846,8.982,10.6405,1.43,3.86,1.21,2.21,1.18,1.66
7/19/2019,12.1243,8.2678,9.8373,1.47,3.86,1.23,2.29,1.19,1.57
7/22/2019,13.0896,8.6677,10.3748,1.51,4.42,1.26,2.71,1.2,1.71
7/23/2019,14.3461,9.4116,11.3938,1.52,4.93,1.26,2.95,1.21,1.98
7/24/2019,16.2651,10.7767,13.0945,1.51,5.49,1.24,3.17,1.22,2.32
7/25/2019,19.2041,12.1939,15.3632,1.57,7.01,1.25,3.84,1.26,3.17
7/26/2019,19.6119,12.1416,15.5756,1.62,7.47,1.26,4.04,1.28,3.43
7/29/2019,25.527,17.2301,21.0574,1.48,8.3,1.21,4.47,1.22,3.83
7/30/2019,22.0959,14.0348,17.8035,1.57,8.06,1.24,4.29,1.27,3.77
7/31/2019,21.3683,13.682,17.3114,1.56,7.69,1.23,4.06,1.27,3.63
8/1/2019,18.1581,11.4019,14.154,1.59,6.76,1.28,4,1.24,2.75
8/2/2019,19.2855,12.317,15.3641,1.57,6.97,1.26,3.92,1.25,3.05
8/5/2019,23.2974,14.7478,18.7018,1.58,8.55,1.25,4.6,1.27,3.95
8/6/2019,18.9775,13.2571,15.8018,1.43,5.72,1.2,3.18,1.19,2.54
8/7/2019,24.2753,16.5964,20.5917,1.46,7.68,1.18,3.68,1.24,4
8/8/2019,22.9887,15.756,19.473,1.46,7.23,1.18,3.52,1.24,3.72
8/9/2019,19.925,12.9983,16.3745,1.53,6.93,1.22,3.55,1.26,3.38
8/12/2019,18.2846,11.8467,14.6973,1.54,6.44,1.24,3.59,1.24,2.85
8/13/2019,19.2125,12.6591,15.7416,1.52,6.55,1.22,3.47,1.24,3.08
8/14/2019,17.5646,11.6285,14.3029,1.51,5.94,1.23,3.26,1.23,2.67
8/15/2019,18.2876,12.0166,14.8108,1.52,6.27,1.23,3.48,1.23,2.79
8/16/2019,21.9861,15.0931,18.7887,1.46,6.89,1.17,3.2,1.24,3.7
8/19/2019,21.7899,14.1562,17.9884,1.54,7.63,1.21,3.8,1.27,3.83
8/20/2019,22.9382,14.5213,18.8169,1.58,8.42,1.22,4.12,1.3,4.3
8/21/2019,21.4353,13.8905,17.4823,1.54,7.54,1.23,3.95,1.26,3.59
8/22/2019,19.6841,12.4943,15.555,1.58,7.19,1.27,4.13,1.24,3.06
8/23/2019,20.7939,12.3316,16.0105,1.69,8.46,1.3,4.78,1.3,3.68
8/26/2019,21.9522,13.5533,17.3958,1.62,8.4,1.26,4.56,1.28,3.84
8/27/2019,19.2015,11.9006,15.1105,1.61,7.3,1.27,4.09,1.27,3.21
8/28/2019,16.9565,10.7216,13.1204,1.58,6.23,1.29,3.84,1.22,2.4
8/29/2019,15.6057,10.1654,12.2547,1.54,5.44,1.27,3.35,1.21,2.09
